address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
3900 Block of SACRAMENTO ST,ASSAULT,2018-02-27T00:00:00.000,Tuesday,BATTERY,180155410,"{u'type': u'Point', u'coordinates': [-122.45809901, 37.7868270654]}",RICHMOND,18015541004134,NONE,15:30,-122.45809900983942,37.78682706542824
3500 Block of GEARY BL,FRAUD,2018-01-02T00:00:00.000,Tuesday,"CREDIT CARD, THEFT BY USE OF",180154393,"{u'type': u'Point', u'coordinates': [-122.457219673, 37.7814690551]}",RICHMOND,18015439309320,NONE,08:34,-122.45721967320283,37.78146905511624
FULTON ST / LA PLAYA ST,OTHER OFFENSES,2018-03-03T00:00:00.000,Saturday,ACTS AGAINST PUBLIC TRANSIT,180165635,"{u'type': u'Point', u'coordinates': [-122.509892996, 37.771394299]}",RICHMOND,18016563530180,"ARREST, BOOKED",10:15,-122.5098929959297,37.771394299042186
700 Block of LA PLAYA ST,SUSPICIOUS OCC,2018-02-07T00:00:00.000,Wednesday,SUSPICIOUS OCCURRENCE,180155818,"{u'type': u'Point', u'coordinates': [-122.510032526, 37.7741786514]}",RICHMOND,18015581864070,NONE,08:00,-122.5100325259849,37.77417865144756
JACKSON ST / DIVISADERO ST,NON-CRIMINAL,2018-02-26T00:00:00.000,Monday,FOUND PROPERTY,180155852,"{u'type': u'Point', u'coordinates': [-122.441155369, 37.791629149]}",RICHMOND,18015585272000,NONE,19:45,-122.44115536937538,37.79162914897365
500 Block of 28TH AV,BURGLARY,2018-03-01T00:00:00.000,Thursday,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",180160083,"{u'type': u'Point', u'coordinates': [-122.487804993, 37.7789684435]}",RICHMOND,18016008305083,NONE,08:43,-122.4878049926366,37.778968443452385
600 Block of 16TH AV,LARCENY/THEFT,2018-03-01T00:00:00.000,Thursday,PETTY THEFT FROM A BUILDING,180163689,"{u'type': u'Point', u'coordinates': [-122.474821491, 37.7757880286]}",RICHMOND,18016368906303,NONE,13:31,-122.47482149133916,37.77578802855392
300 Block of 26TH AV,ASSAULT,2018-03-01T00:00:00.000,Thursday,BATTERY,180160431,"{u'type': u'Point', u'coordinates': [-122.485946562, 37.7828895765]}",RICHMOND,18016043104134,NONE,09:00,-122.4859465623995,37.7828895764789
4500 Block of ANZA ST,OTHER OFFENSES,2018-03-02T00:00:00.000,Friday,VIOLATION OF RESTRAINING ORDER,180162813,"{u'type': u'Point', u'coordinates': [-122.496923327, 37.7775485043]}",RICHMOND,18016281315161,NONE,07:15,-122.49692332720805,37.777548504276965
700 Block of 46TH AV,SUSPICIOUS OCC,2018-03-01T00:00:00.000,Thursday,SUSPICIOUS OCCURRENCE,180163792,"{u'type': u'Point', u'coordinates': [-122.506818952, 37.7743260171]}",RICHMOND,18016379264070,NONE,10:31,-122.50681895213881,37.774326017075076
600 Block of 33RD AV,OTHER OFFENSES,2018-02-28T00:00:00.000,Wednesday,"PHONE CALLS, HARASSING, TO 911",180159525,"{u'type': u'Point', u'coordinates': [-122.493035717, 37.7768272821]}",RICHMOND,18015952528136,"ARREST, BOOKED",23:30,-122.493035716626,37.77682728209704
SPRUCE ST / JACKSON ST,VEHICLE THEFT,2018-02-27T00:00:00.000,Tuesday,STOLEN TRUCK,180157074,"{u'type': u'Point', u'coordinates': [-122.454123611, 37.789978299]}",RICHMOND,18015707407025,NONE,21:45,-122.4541236114821,37.78997829895236
4900 Block of FULTON ST,NON-CRIMINAL,2018-02-13T00:00:00.000,Tuesday,AIDED CASE,180164502,"{u'type': u'Point', u'coordinates': [-122.484742319, 37.7725991112]}",RICHMOND,18016450251040,NONE,19:00,-122.4847423194763,37.77259911123266
GEARY BL / 20TH AV,LARCENY/THEFT,2018-02-28T00:00:00.000,Wednesday,GRAND THEFT PICKPOCKET,180158771,"{u'type': u'Point', u'coordinates': [-122.47938404, 37.7803326972]}",RICHMOND,18015877106113,NONE,16:50,-122.47938403980977,37.78033269724508
300 Block of TRANSVERSE DR,NON-CRIMINAL,2018-03-03T00:00:00.000,Saturday,"DEATH REPORT, CAUSE UNKNOWN",180165419,"{u'type': u'Point', u'coordinates': [-122.480790987, 37.7712638763]}",RICHMOND,18016541961030,NONE,08:30,-122.48079098727062,37.771263876262246
48TH AV / POINTLOBOS AV,WARRANTS,2018-03-02T00:00:00.000,Friday,ENROUTE TO OUTSIDE JURISDICTION,180162857,"{u'type': u'Point', u'coordinates': [-122.509433074, 37.7798490759]}",RICHMOND,18016285762050,"ARREST, BOOKED",08:13,-122.50943307434102,37.779849075879056
3200 Block of CALIFORNIA ST,OTHER OFFENSES,2018-02-13T00:00:00.000,Tuesday,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",180155169,"{u'type': u'Point', u'coordinates': [-122.44763573, 37.7870993441]}",RICHMOND,18015516909024,NONE,11:46,-122.44763573027126,37.78709934407605
200 Block of 18TH AV,OTHER OFFENSES,2017-12-05T00:00:00.000,Tuesday,FALSE PERSONATION AND CHEAT CRIMES (GENERAL),180155313,"{u'type': u'Point', u'coordinates': [-122.477371441, 37.7832768268]}",RICHMOND,18015531309026,NONE,00:01,-122.47737144102373,37.7832768267645
MARTIN LUTHER KING JR DR / 9TH AV,LARCENY/THEFT,2018-02-28T00:00:00.000,Wednesday,PETTY THEFT FROM LOCKED AUTO,180163372,"{u'type': u'Point', u'coordinates': [-122.466429551, 37.7664741386]}",RICHMOND,18016337206243,NONE,12:45,-122.46642955148822,37.76647413860958
3900 Block of SACRAMENTO ST,NON-CRIMINAL,2018-02-27T00:00:00.000,Tuesday,"AIDED CASE, INJURED PERSON",180155410,"{u'type': u'Point', u'coordinates': [-122.45809901, 37.7868270654]}",RICHMOND,18015541064015,NONE,15:30,-122.45809900983942,37.78682706542824
3500 Block of GEARY BL,SECONDARY CODES,2018-02-28T00:00:00.000,Wednesday,DOMESTIC VIOLENCE,180160516,"{u'type': u'Point', u'coordinates': [-122.457016163, 37.7812163787]}",RICHMOND,18016051615200,NONE,11:17,-122.45701616347428,37.781216378666564
3100 Block of GEARY BL,LARCENY/THEFT,2018-02-27T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,180156963,"{u'type': u'Point', u'coordinates': [-122.45264296, 37.7816667693]}",RICHMOND,18015696306244,NONE,18:00,-122.45264295977057,37.78166676929802
6TH AV / FULTON ST,ASSAULT,2018-02-28T00:00:00.000,Wednesday,BATTERY,180157325,"{u'type': u'Point', u'coordinates': [-122.463749926, 37.7736224123]}",RICHMOND,18015732504134,NONE,06:40,-122.46374992639086,37.773622412272914
2700 Block of GOLDEN GATE AV,ASSAULT,2018-03-02T00:00:00.000,Friday,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",180163883,"{u'type': u'Point', u'coordinates': [-122.455961131, 37.7769779778]}",RICHMOND,18016388304138,NONE,14:00,-122.45596113105519,37.77697797784628
800 Block of 24TH AV,LARCENY/THEFT,2018-03-02T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,180180570,"{u'type': u'Point', u'coordinates': [-122.483116523, 37.7735370513]}",RICHMOND,18018057006244,NONE,17:30,-122.48311652304685,37.7735370512687
MARTIN LUTHER KING JR DR / LINCOLN WY,NON-CRIMINAL,2018-03-07T00:00:00.000,Wednesday,AIDED CASE,180176109,"{u'type': u'Point', u'coordinates': [-122.509399613, 37.7640298301]}",RICHMOND,18017610951040,NONE,07:45,-122.50939961307894,37.76402983009699
300 Block of 17TH AV,VEHICLE THEFT,2018-03-03T00:00:00.000,Saturday,STOLEN AUTOMOBILE,180167954,"{u'type': u'Point', u'coordinates': [-122.476167455, 37.7814254859]}",RICHMOND,18016795407021,UNFOUNDED,17:20,-122.47616745515951,37.781425485935074
4100 Block of GEARY BL,SUSPICIOUS OCC,2018-03-07T00:00:00.000,Wednesday,SUSPICIOUS OCCURRENCE,180180401,"{u'type': u'Point', u'coordinates': [-122.463744067, 37.7809170537]}",RICHMOND,18018040164070,NONE,18:00,-122.46374406694738,37.780917053725624
BALBOA ST / LA PLAYA ST,OTHER OFFENSES,2018-03-05T00:00:00.000,Monday,TRAFFIC VIOLATION ARREST,180171983,"{u'type': u'Point', u'coordinates': [-122.510167005, 37.7751255095]}",RICHMOND,18017198365010,"ARREST, BOOKED",16:46,-122.51016700534316,37.77512550948228
1800 Block of LYON ST,WARRANTS,2018-03-07T00:00:00.000,Wednesday,ENROUTE TO OUTSIDE JURISDICTION,180177577,"{u'type': u'Point', u'coordinates': [-122.445428861, 37.7879185069]}",RICHMOND,18017757762050,NONE,18:07,-122.44542886097196,37.78791850693381
26TH AV / ANZA ST,OTHER OFFENSES,2018-03-04T00:00:00.000,Sunday,TRAFFIC VIOLATION ARREST,180169461,"{u'type': u'Point', u'coordinates': [-122.485665245, 37.7781146629]}",RICHMOND,18016946165010,"ARREST, BOOKED",18:30,-122.48566524452603,37.77811466288921
300 Block of 32ND AV,OTHER OFFENSES,2018-03-06T00:00:00.000,Tuesday,INDECENT EXPOSURE,180175167,"{u'type': u'Point', u'coordinates': [-122.492489131, 37.7822906642]}",RICHMOND,18017516714040,NONE,21:40,-122.49248913097031,37.78229066418465
3400 Block of CABRILLO ST,NON-CRIMINAL,2018-03-04T00:00:00.000,Sunday,FOUND PROPERTY,180168617,"{u'type': u'Point', u'coordinates': [-122.495583549, 37.773866903]}",RICHMOND,18016861772000,NONE,11:15,-122.49558354866836,37.7738669029639
800 Block of LA PLAYA ST,WARRANTS,2018-03-04T00:00:00.000,Sunday,ENROUTE TO OUTSIDE JURISDICTION,180169853,"{u'type': u'Point', u'coordinates': [-122.509895418, 37.7723131977]}",RICHMOND,18016985362050,"ARREST, BOOKED",20:46,-122.50989541823887,37.772313197681385
26TH AV / ANZA ST,OTHER OFFENSES,2018-03-04T00:00:00.000,Sunday,TRAFFIC VIOLATION,180169461,"{u'type': u'Point', u'coordinates': [-122.485665245, 37.7781146629]}",RICHMOND,18016946165015,"ARREST, BOOKED",18:30,-122.48566524452603,37.77811466288921
12TH AV / CLEMENT ST,NON-CRIMINAL,2018-03-04T00:00:00.000,Sunday,FOUND PROPERTY,180168877,"{u'type': u'Point', u'coordinates': [-122.470848519, 37.7826512758]}",RICHMOND,18016887772000,NONE,14:30,-122.4708485186007,37.782651275767094
5200 Block of GEARY BL,LARCENY/THEFT,2018-03-08T00:00:00.000,Thursday,PETTY THEFT SHOPLIFTING,180180382,"{u'type': u'Point', u'coordinates': [-122.475646509, 37.7806312826]}",RICHMOND,18018038206363,NONE,23:08,-122.47564650940159,37.78063128260152
100 Block of 5TH AV,BURGLARY,2018-03-06T00:00:00.000,Tuesday,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",180176416,"{u'type': u'Point', u'coordinates': [-122.463628372, 37.7859062974]}",RICHMOND,18017641605143,NONE,17:00,-122.4636283720918,37.78590629741941
3700 Block of CALIFORNIA ST,ASSAULT,2018-03-07T00:00:00.000,Wednesday,THREATS AGAINST LIFE,180177624,"{u'type': u'Point', u'coordinates': [-122.455468425, 37.7862109737]}",RICHMOND,18017762419057,"ARREST, BOOKED",19:00,-122.45546842515712,37.786210973674955
0 Block of CLEMENT ST,NON-CRIMINAL,2018-03-04T00:00:00.000,Sunday,FOUND PROPERTY,180168128,"{u'type': u'Point', u'coordinates': [-122.459574734, 37.7831072415]}",RICHMOND,18016812872000,NONE,08:53,-122.45957473389974,37.783107241526544
2500 Block of GOLDEN GATE AV,ROBBERY,2018-03-08T00:00:00.000,Thursday,ROBBERY ON THE STREET WITH A GUN,180180417,"{u'type': u'Point', u'coordinates': [-122.452731273, 37.7769678652]}",RICHMOND,18018041703011,NONE,23:20,-122.45273127273308,37.776967865171606
BALBOA ST / LA PLAYA ST,OTHER OFFENSES,2018-03-05T00:00:00.000,Monday,TRAFFIC VIOLATION,180171983,"{u'type': u'Point', u'coordinates': [-122.510167005, 37.7751255095]}",RICHMOND,18017198365015,"ARREST, BOOKED",16:46,-122.51016700534316,37.77512550948228
0 Block of STANYAN ST,DRUG/NARCOTIC,2018-03-06T00:00:00.000,Tuesday,TRANSPORTATION OF MARIJUANA,180174846,"{u'type': u'Point', u'coordinates': [-122.456216351, 37.7806150883]}",RICHMOND,18017484616060,NONE,15:59,-122.45621635063223,37.78061508828735
600 Block of 16TH AV,OTHER OFFENSES,2018-03-04T00:00:00.000,Sunday,INTOXICATED JUVENILE,180167766,"{u'type': u'Point', u'coordinates': [-122.47468332, 37.7757943383]}",RICHMOND,18016776629080,NONE,00:30,-122.47468331987552,37.775794338257725
400 Block of 6TH AV,OTHER OFFENSES,2018-03-08T00:00:00.000,Thursday,VIOLATION OF RESTRAINING ORDER,180178230,"{u'type': u'Point', u'coordinates': [-122.464279879, 37.7800332991]}",RICHMOND,18017823015161,NONE,04:23,-122.46427987944624,37.780033299100644
SACRAMENTO ST / CHERRY ST,VANDALISM,2018-03-04T00:00:00.000,Sunday,"MALICIOUS MISCHIEF, GRAFFITI",180168338,"{u'type': u'Point', u'coordinates': [-122.456874645, 37.78692753]}",RICHMOND,18016833828165,NONE,10:00,-122.45687464482448,37.786927530006245
100 Block of 21ST AV,SECONDARY CODES,2018-03-04T00:00:00.000,Sunday,DOMESTIC VIOLENCE,180168156,"{u'type': u'Point', u'coordinates': [-122.480722315, 37.7849906277]}",RICHMOND,18016815615200,"ARREST, BOOKED",08:55,-122.48072231497628,37.78499062772182
400 Block of 6TH AV,MISSING PERSON,2018-03-05T00:00:00.000,Monday,MISSING ADULT,180171892,"{u'type': u'Point', u'coordinates': [-122.464279879, 37.7800332991]}",RICHMOND,18017189274000,NONE,10:30,-122.46427987944624,37.780033299100644
500 Block of 32ND AV,LARCENY/THEFT,2018-03-05T00:00:00.000,Monday,PETTY THEFT FROM LOCKED AUTO,180177050,"{u'type': u'Point', u'coordinates': [-122.492093176, 37.7787694702]}",RICHMOND,18017705006241,NONE,18:00,-122.49209317627985,37.77876947016722
3700 Block of CALIFORNIA ST,ASSAULT,2018-03-07T00:00:00.000,Wednesday,BATTERY,180177624,"{u'type': u'Point', u'coordinates': [-122.455468425, 37.7862109737]}",RICHMOND,18017762404134,"ARREST, BOOKED",19:00,-122.45546842515712,37.786210973674955
1600 Block of LAKE ST,LARCENY/THEFT,2018-02-23T00:00:00.000,Friday,PETTY THEFT OF PROPERTY,180173365,"{u'type': u'Point', u'coordinates': [-122.477115906, 37.7860487363]}",RICHMOND,18017336506373,NONE,10:22,-122.47711590568021,37.78604873630346
4800 Block of GEARY BL,OTHER OFFENSES,2018-03-07T00:00:00.000,Wednesday,"TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR",180177458,"{u'type': u'Point', u'coordinates': [-122.471267204, 37.7808272386]}",RICHMOND,18017745815031,"ARREST, BOOKED",18:32,-122.47126720363026,37.78082723862941
200 Block of 16TH AV,LARCENY/THEFT,2018-03-01T00:00:00.000,Thursday,PETTY THEFT FROM A BUILDING,180171949,"{u'type': u'Point', u'coordinates': [-122.475232788, 37.783373659]}",RICHMOND,18017194906303,NONE,07:24,-122.47523278811602,37.783373658982256
4800 Block of FULTON ST,VANDALISM,2018-02-28T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180169411,"{u'type': u'Point', u'coordinates': [-122.480437678, 37.7726860974]}",RICHMOND,18016941128160,NONE,23:00,-122.48043767825452,37.77268609739757
2100 Block of POST ST,BURGLARY,2018-03-02T00:00:00.000,Friday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",180169706,"{u'type': u'Point', u'coordinates': [-122.437220558, 37.7846857938]}",RICHMOND,18016970605011,NONE,05:00,-122.43722055777548,37.78468579380942
2500 Block of CLEMENT ST,SUSPICIOUS OCC,2018-03-02T00:00:00.000,Friday,SUSPICIOUS OCCURRENCE,180170719,"{u'type': u'Point', u'coordinates': [-122.486496998, 37.7820034375]}",RICHMOND,18017071964070,NONE,20:59,-122.48649699814912,37.782003437518945
5500 Block of GEARY BL,LARCENY/THEFT,2018-03-03T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,180167584,"{u'type': u'Point', u'coordinates': [-122.47886104, 37.7804830224]}",RICHMOND,18016758406244,NONE,21:30,-122.47886104004948,37.78048302238495
600 Block of 45TH AV,VANDALISM,2018-03-05T00:00:00.000,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180172674,"{u'type': u'Point', u'coordinates': [-122.505882721, 37.7762420671]}",RICHMOND,18017267428160,NONE,21:50,-122.50588272137284,37.77624206706491
3600 Block of SACRAMENTO ST,BURGLARY,2018-03-04T00:00:00.000,Sunday,"BURGLARY OF STORE, FORCIBLE ENTRY",180169831,"{u'type': u'Point', u'coordinates': [-122.452774301, 37.7873916947]}",RICHMOND,18016983105051,NONE,20:10,-122.45277430132505,37.78739169468502
100 Block of 21ST AV,ASSAULT,2018-03-04T00:00:00.000,Sunday,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",180168156,"{u'type': u'Point', u'coordinates': [-122.480722315, 37.7849906277]}",RICHMOND,18016815604138,"ARREST, BOOKED",08:55,-122.48072231497628,37.78499062772182
GEARY BL / 10TH AV,OTHER OFFENSES,2018-03-04T00:00:00.000,Sunday,RESISTING ARREST,180167910,"{u'type': u'Point', u'coordinates': [-122.468564162, 37.7808215195]}",RICHMOND,18016791027170,"ARREST, BOOKED",03:26,-122.46856416247005,37.78082151954098
1800 Block of LYON ST,OTHER OFFENSES,2018-03-07T00:00:00.000,Wednesday,FALSE PERSONATION,180177577,"{u'type': u'Point', u'coordinates': [-122.445428861, 37.7879185069]}",RICHMOND,18017757709027,NONE,18:07,-122.44542886097196,37.78791850693381
700 Block of 33RD AV,RUNAWAY,2018-03-08T00:00:00.000,Thursday,RUNAWAY,180179783,"{u'type': u'Point', u'coordinates': [-122.492903088, 37.7749629648]}",RICHMOND,18017978329100,NONE,17:15,-122.49290308798948,37.774962964756526
500 Block of 6TH AV,VANDALISM,2018-03-04T00:00:00.000,Sunday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180172351,"{u'type': u'Point', u'coordinates': [-122.464145583, 37.7781417994]}",RICHMOND,18017235128160,NONE,21:00,-122.46414558306468,37.77814179940007
700 Block of 33RD AV,OTHER OFFENSES,2018-02-24T00:00:00.000,Saturday,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",180176466,"{u'type': u'Point', u'coordinates': [-122.492903088, 37.7749629648]}",RICHMOND,18017646609024,UNFOUNDED,11:00,-122.49290308798948,37.774962964756526
ARGUELLO BL / GEARY BL,OTHER OFFENSES,2018-03-08T00:00:00.000,Thursday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",180178597,"{u'type': u'Point', u'coordinates': [-122.458860616, 37.7812550935]}",RICHMOND,18017859765016,"ARREST, BOOKED",09:41,-122.45886061567023,37.78125509354836
1500 Block of BRODERICK ST,BURGLARY,2018-01-31T00:00:00.000,Wednesday,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",180177298,"{u'type': u'Point', u'coordinates': [-122.441512991, 37.7845714031]}",RICHMOND,18017729805012,NONE,12:00,-122.4415129912072,37.78457140312187
500 Block of 24TH AV,NON-CRIMINAL,2018-03-06T00:00:00.000,Tuesday,"AIDED CASE, MENTAL DISTURBED",180173597,"{u'type': u'Point', u'coordinates': [-122.483523268, 37.7791632647]}",RICHMOND,18017359764020,NONE,11:23,-122.48352326844119,37.779163264704835
0 Block of CHERRY ST,VANDALISM,2018-02-27T00:00:00.000,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",180168485,"{u'type': u'Point', u'coordinates': [-122.457508564, 37.7896916488]}",RICHMOND,18016848528150,NONE,00:01,-122.45750856433924,37.789691648785734
2700 Block of GOLDEN GATE AV,NON-CRIMINAL,2018-03-08T00:00:00.000,Thursday,"AIDED CASE, DOG BITE",180179874,"{u'type': u'Point', u'coordinates': [-122.455939758, 37.776869442]}",RICHMOND,18017987464010,NONE,16:15,-122.45593975839162,37.776869442028655
400 Block of WALNUT ST,LARCENY/THEFT,2018-03-03T00:00:00.000,Saturday,GRAND THEFT FROM PERSON,180172408,"{u'type': u'Point', u'coordinates': [-122.44862883, 37.7874956602]}",RICHMOND,18017240806154,NONE,23:59,-122.4486288295222,37.78749566020009
3600 Block of BALBOA ST,VANDALISM,2018-03-05T00:00:00.000,Monday,"MALICIOUS MISCHIEF, GRAFFITI",180172602,"{u'type': u'Point', u'coordinates': [-122.497866356, 37.7757454268]}",RICHMOND,18017260228165,NONE,16:00,-122.49786635551443,37.775745426792824
700 Block of 43RD AV,NON-CRIMINAL,2018-03-05T00:00:00.000,Monday,"AIDED CASE, MENTAL DISTURBED",180171096,"{u'type': u'Point', u'coordinates': [-122.503606227, 37.7744731588]}",RICHMOND,18017109664020,NONE,09:45,-122.50360622704736,37.774473158798536
2100 Block of CLEMENT ST,LARCENY/THEFT,2018-03-08T00:00:00.000,Thursday,PETTY THEFT FROM LOCKED AUTO,180179034,"{u'type': u'Point', u'coordinates': [-122.482211289, 37.7821844215]}",RICHMOND,18017903406243,NONE,11:30,-122.48221128916097,37.78218442147352
5TH AV / CLEMENT ST,LARCENY/THEFT,2018-03-05T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,180171422,"{u'type': u'Point', u'coordinates': [-122.463350352, 37.7829878957]}",RICHMOND,18017142206244,NONE,13:00,-122.46335035241653,37.782987895747006
LINCOLN WY / 25TH AV,NON-CRIMINAL,2018-03-05T00:00:00.000,Monday,FOUND PROPERTY,180175139,"{u'type': u'Point', u'coordinates': [-122.483685636, 37.7651576309]}",RICHMOND,18017513972000,NONE,15:00,-122.48368563626359,37.76515763093447
FULTON ST / 32ND AV,SUSPICIOUS OCC,2018-03-05T00:00:00.000,Monday,SUSPICIOUS OCCURRENCE,180170076,"{u'type': u'Point', u'coordinates': [-122.491688433, 37.7722252129]}",RICHMOND,18017007664070,NONE,00:07,-122.49168843308254,37.77222521286573
700 Block of 33RD AV,SECONDARY CODES,2018-03-08T00:00:00.000,Thursday,JUVENILE INVOLVED,180179783,"{u'type': u'Point', u'coordinates': [-122.492903088, 37.7749629648]}",RICHMOND,18017978315500,NONE,17:15,-122.49290308798948,37.774962964756526
SPRUCE ST / ANZA ST,NON-CRIMINAL,2018-03-06T00:00:00.000,Tuesday,"AIDED CASE, MENTAL DISTURBED",180173503,"{u'type': u'Point', u'coordinates': [-122.452898067, 37.7803623691]}",RICHMOND,18017350364020,NONE,10:35,-122.45289806738816,37.78036236908152
1800 Block of LYON ST,OTHER OFFENSES,2018-03-07T00:00:00.000,Wednesday,VIOLATION OF MUNICIPAL CODE,180177577,"{u'type': u'Point', u'coordinates': [-122.445428861, 37.7879185069]}",RICHMOND,18017757730200,NONE,18:07,-122.44542886097196,37.78791850693381
MCALLISTER ST / WILLARDNORTH ST,LARCENY/THEFT,2018-03-04T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,180169568,"{u'type': u'Point', u'coordinates': [-122.456472729, 37.7754822267]}",RICHMOND,18016956806244,NONE,19:08,-122.45647272882626,37.77548222668162
4200 Block of GEARY BL,LARCENY/THEFT,2018-03-06T00:00:00.000,Tuesday,GRAND THEFT FROM A BUILDING,180176717,"{u'type': u'Point', u'coordinates': [-122.464840135, 37.7811196379]}",RICHMOND,18017671706304,NONE,16:15,-122.46484013453379,37.78111963785974
1500 Block of CLEMENT ST,VEHICLE THEFT,2018-03-07T00:00:00.000,Wednesday,STOLEN AUTOMOBILE,180178735,"{u'type': u'Point', u'coordinates': [-122.475777187, 37.7823762953]}",RICHMOND,18017873507021,NONE,19:30,-122.47577718700731,37.782376295300544
1000 Block of POINTLOBOS AV,LARCENY/THEFT,2018-03-06T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,180174868,"{u'type': u'Point', u'coordinates': [-122.513642064, 37.7784692199]}",RICHMOND,18017486806244,NONE,17:10,-122.51364206426544,37.778469219946714
700 Block of CLEMENT ST,LARCENY/THEFT,2018-03-04T00:00:00.000,Sunday,PETTY THEFT SHOPLIFTING,180168833,"{u'type': u'Point', u'coordinates': [-122.467102254, 37.782770535]}",RICHMOND,18016883306362,NONE,14:18,-122.46710225424792,37.78277053500743
CLEMENT ST / 12TH AV,LARCENY/THEFT,2018-03-03T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,180168695,"{u'type': u'Point', u'coordinates': [-122.468705277, 37.7827502638]}",RICHMOND,18016869506244,NONE,18:30,-122.4687052766967,37.78275026379181
600 Block of 10TH AV,NON-CRIMINAL,2018-03-05T00:00:00.000,Monday,FOUND PROPERTY,180170866,"{u'type': u'Point', u'coordinates': [-122.468155139, 37.7760917532]}",RICHMOND,18017086672000,NONE,11:55,-122.46815513943595,37.77609175315522
BALBOA ST / LA PLAYA ST,SUSPICIOUS OCC,2018-03-05T00:00:00.000,Monday,INVESTIGATIVE DETENTION,180171983,"{u'type': u'Point', u'coordinates': [-122.510167005, 37.7751255095]}",RICHMOND,18017198364085,"ARREST, BOOKED",16:46,-122.51016700534316,37.77512550948228
1500 Block of BRODERICK ST,VANDALISM,2018-01-31T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, VANDALISM",180177298,"{u'type': u'Point', u'coordinates': [-122.441512991, 37.7845714031]}",RICHMOND,18017729828150,NONE,12:00,-122.4415129912072,37.78457140312187
33RD AV / ANZA ST,NON-CRIMINAL,2018-03-07T00:00:00.000,Wednesday,"DEATH REPORT, CAUSE UNKNOWN",180175634,"{u'type': u'Point', u'coordinates': [-122.493169589, 37.7777710152]}",RICHMOND,18017563461030,NONE,07:12,-122.49316958855852,37.777771015246586
400 Block of 6TH AV,NON-CRIMINAL,2018-03-04T00:00:00.000,Sunday,"AIDED CASE, MENTAL DISTURBED",180167744,"{u'type': u'Point', u'coordinates': [-122.464279879, 37.7800332991]}",RICHMOND,18016774464020,NONE,00:50,-122.46427987944624,37.780033299100644
100 Block of CLEMENT ST,OTHER OFFENSES,2018-03-14T00:00:00.000,Wednesday,FALSE REPORT OF BOMB,180194769,"{u'type': u'Point', u'coordinates': [-122.460678613, 37.7830566593]}",RICHMOND,18019476926105,NONE,14:58,-122.46067861315909,37.78305665929876
500 Block of 17TH AV,SUSPICIOUS OCC,2018-02-21T00:00:00.000,Wednesday,SUSPICIOUS OCCURRENCE,180192036,"{u'type': u'Point', u'coordinates': [-122.476024543, 37.7776023527]}",RICHMOND,18019203664070,NONE,19:43,-122.47602454298844,37.77760235267058
0 Block of HEATHER AV,VANDALISM,2018-03-11T00:00:00.000,Sunday,"MALICIOUS MISCHIEF, VANDALISM",180187093,"{u'type': u'Point', u'coordinates': [-122.452798318, 37.7849179153]}",RICHMOND,18018709328150,NONE,15:30,-122.45279831758806,37.78491791525534
2200 Block of BALBOA ST,BURGLARY,2018-03-11T00:00:00.000,Sunday,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",180185423,"{u'type': u'Point', u'coordinates': [-122.482860594, 37.7763201416]}",RICHMOND,18018542305081,NONE,01:30,-122.48286059350069,37.77632014160077
1000 Block of GREAT HY,LARCENY/THEFT,2018-03-13T00:00:00.000,Tuesday,PETTY THEFT FROM LOCKED AUTO,180192672,"{u'type': u'Point', u'coordinates': [-122.510225749, 37.767244221]}",RICHMOND,18019267206243,NONE,18:30,-122.51022574905221,37.767244220961615
500 Block of 22ND AV,LARCENY/THEFT,2018-02-26T00:00:00.000,Monday,GRAND THEFT FROM A BUILDING,180186506,"{u'type': u'Point', u'coordinates': [-122.481243369, 37.777365361]}",RICHMOND,18018650606304,NONE,07:00,-122.48124336898827,37.777365361011995
