address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
500 Block of DIVISADERO ST,BURGLARY,2011-09-20T00:00:00.000,Tuesday,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",110760346,"{u'type': u'Point', u'coordinates': [-122.437591749, 37.7745506357]}",PARK,11076034605151,NONE,19:15,-122.437591748763,37.7745506356497
WALLER ST / CLAYTON ST,OTHER OFFENSES,2011-10-29T00:00:00.000,Saturday,VIOLATION OF RESTRAINING ORDER,110875917,"{u'type': u'Point', u'coordinates': [-122.448391354, 37.7688641049]}",PARK,11087591715150,NONE,22:00,-122.448391353673,37.7688641049016
800 Block of CENTRAL AV,RUNAWAY,2011-10-27T00:00:00.000,Thursday,RUNAWAY,110867958,"{u'type': u'Point', u'coordinates': [-122.444994682, 37.7774397592]}",PARK,11086795829100,LOCATED,11:30,-122.444994681535,37.7774397591652
1400 Block of 5TH AV,VANDALISM,2011-09-03T00:00:00.000,Saturday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",110708766,"{u'type': u'Point', u'coordinates': [-122.461903215, 37.7614100674]}",PARK,11070876628160,NONE,16:00,-122.461903214937,37.7614100673568
STANYAN ST / BEULAH ST,OTHER OFFENSES,2011-09-13T00:00:00.000,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110737527,"{u'type': u'Point', u'coordinates': [-122.453167316, 37.7673072115]}",PARK,11073752765016,"ARREST, CITED",15:10,-122.453167315666,37.7673072115259
100 Block of CHRISTOPHER DR,OTHER OFFENSES,2011-08-21T00:00:00.000,Sunday,LOST/STOLEN LICENSE PLATE,110690618,"{u'type': u'Point', u'coordinates': [-122.456798762, 37.7567434847]}",PARK,11069061871010,NONE,08:00,-122.456798762096,37.7567434847125
GEARY BL / MASONIC AV,LARCENY/THEFT,2011-09-21T00:00:00.000,Wednesday,GRAND THEFT OF PROPERTY,110761413,"{u'type': u'Point', u'coordinates': [-122.448043124, 37.7823710355]}",PARK,11076141306374,NONE,14:36,-122.448043124454,37.7823710354886
800 Block of CENTRAL AV,RUNAWAY,2011-10-18T00:00:00.000,Tuesday,RUNAWAY,110841758,"{u'type': u'Point', u'coordinates': [-122.444994682, 37.7774397592]}",PARK,11084175829100,LOCATED,17:30,-122.444994681535,37.7774397591652
1600 Block of EDDY ST,NON-CRIMINAL,2011-12-01T00:00:00.000,Thursday,"AIDED CASE, MENTAL DISTURBED",110963114,"{u'type': u'Point', u'coordinates': [-122.434821447, 37.7811662982]}",PARK,11096311464020,PSYCHOPATHIC CASE,04:11,-122.434821446921,37.7811662982153
700 Block of STANYAN ST,SUSPICIOUS OCC,2011-10-05T00:00:00.000,Wednesday,SUSPICIOUS OCCURRENCE,110803190,"{u'type': u'Point', u'coordinates': [-122.453376251, 37.7687142722]}",PARK,11080319064070,UNFOUNDED,12:30,-122.453376250788,37.7687142722405
700 Block of STANYAN ST,ASSAULT,2011-08-18T00:00:00.000,Thursday,BATTERY,110663427,"{u'type': u'Point', u'coordinates': [-122.453376251, 37.7687142722]}",PARK,11066342704134,NONE,19:38,-122.453376250788,37.7687142722405
ASHBURY ST / DOWNEY ST,VEHICLE THEFT,2011-10-02T00:00:00.000,Sunday,STOLEN AND RECOVERED VEHICLE,110804041,"{u'type': u'Point', u'coordinates': [-122.446505293, 37.7637090488]}",PARK,11080404107020,NONE,13:00,-122.446505293254,37.7637090488239
100 Block of BELVEDERE ST,MISSING PERSON,2011-09-17T00:00:00.000,Saturday,MISSING JUVENILE,110749049,"{u'type': u'Point', u'coordinates': [-122.449328648, 37.7677738875]}",PARK,11074904974010,LOCATED,11:50,-122.449328648219,37.7677738874748
DIVISADERO ST / EDDY ST,LARCENY/THEFT,2011-11-23T00:00:00.000,Wednesday,PETTY THEFT FROM LOCKED AUTO,110945184,"{u'type': u'Point', u'coordinates': [-122.438928631, 37.780587449]}",PARK,11094518406242,NONE,15:45,-122.438928631199,37.7805874490401
1200 Block of OAK ST,VEHICLE THEFT,2011-10-12T00:00:00.000,Wednesday,STOLEN AUTOMOBILE,110825194,"{u'type': u'Point', u'coordinates': [-122.439916735, 37.7727611871]}",PARK,11082519407021,NONE,22:30,-122.439916735123,37.7727611870632
MARTIN LUTHER KING JR DR / BOWLINGGREEN DR,LARCENY/THEFT,2011-08-26T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,110686128,"{u'type': u'Point', u'coordinates': [-122.460676556, 37.7674489969]}",PARK,11068612806244,NONE,17:30,-122.460676556025,37.7674489969219
4000 Block of 17TH ST,LARCENY/THEFT,2011-09-12T00:00:00.000,Monday,GRAND THEFT BICYCLE,110736488,"{u'type': u'Point', u'coordinates': [-122.43689508, 37.7624364423]}",PARK,11073648806314,NONE,22:00,-122.436895079866,37.7624364423334
1400 Block of SCOTT ST,"SEX OFFENSES, FORCIBLE",2011-09-19T00:00:00.000,Monday,SEXUAL BATTERY,110780275,"{u'type': u'Point', u'coordinates': [-122.437674432, 37.7832091367]}",PARK,11078027504144,EXCEPTIONAL CLEARANCE,16:00,-122.437674432179,37.7832091367301
500 Block of CORBETT AV,OTHER OFFENSES,2011-11-07T00:00:00.000,Monday,DANGER OF LEADING IMMORAL LIFE,110899161,"{u'type': u'Point', u'coordinates': [-122.444181958, 37.7573455997]}",PARK,11089916129030,JUVENILE CITED,12:34,-122.444181958104,37.7573455996874
FULTON ST / DIVISADERO ST,LARCENY/THEFT,2011-10-20T00:00:00.000,Thursday,GRAND THEFT FROM PERSON,110853311,"{u'type': u'Point', u'coordinates': [-122.438180582, 37.77685569]}",PARK,11085331106153,NONE,20:45,-122.438180582321,37.7768556900447
100 Block of BELVEDERE ST,MISSING PERSON,2011-09-29T00:00:00.000,Thursday,MISSING JUVENILE,110787497,"{u'type': u'Point', u'coordinates': [-122.449328648, 37.7677738875]}",PARK,11078749774010,LOCATED,20:15,-122.449328648219,37.7677738874748
1000 Block of SCOTT ST,DRUG/NARCOTIC,2011-10-08T00:00:00.000,Saturday,POSSESSION OF BASE/ROCK COCAINE,110812599,"{u'type': u'Point', u'coordinates': [-122.436863237, 37.7791795085]}",PARK,11081259916621,"ARREST, BOOKED",18:15,-122.436863236818,37.7791795085094
GEARY BL / SCOTT ST,LARCENY/THEFT,2011-08-18T00:00:00.000,Thursday,GRAND THEFT PICKPOCKET,110664942,"{u'type': u'Point', u'coordinates': [-122.437850883, 37.7837174334]}",PARK,11066494206112,NONE,16:45,-122.437850882558,37.7837174333803
500 Block of DIVISADERO ST,FRAUD,2011-09-21T00:00:00.000,Wednesday,"CREDIT CARD, THEFT BY USE OF",110763083,"{u'type': u'Point', u'coordinates': [-122.437591749, 37.7745506357]}",PARK,11076308309320,NONE,23:45,-122.437591748763,37.7745506356497
ALPINE TR / DUBOCE AV,LARCENY/THEFT,2011-08-27T00:00:00.000,Saturday,PETTY THEFT FROM LOCKED AUTO,110693907,"{u'type': u'Point', u'coordinates': [-122.437558004, 37.7690426737]}",PARK,11069390706241,NONE,20:00,-122.437558003859,37.7690426737013
1700 Block of HAIGHT ST,VANDALISM,2011-11-23T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, GRAFFITI",110947710,"{u'type': u'Point', u'coordinates': [-122.450492384, 37.7696094512]}",PARK,11094771028165,NONE,19:00,-122.450492384367,37.7696094511519
1800 Block of EDDY ST,"SEX OFFENSES, FORCIBLE",2011-09-23T00:00:00.000,Friday,"ATTEMPTED RAPE, BODILY FORCE",110766372,"{u'type': u'Point', u'coordinates': [-122.438098378, 37.7806388584]}",PARK,11076637202204,"ARREST, BOOKED",12:00,-122.438098378037,37.7806388583762
500 Block of SCOTT ST,ASSAULT,2011-09-02T00:00:00.000,Friday,BATTERY,110704140,"{u'type': u'Point', u'coordinates': [-122.435968137, 37.7747589553]}",PARK,11070414004134,NONE,01:05,-122.435968136819,37.7747589552821
1800 Block of OAK ST,SUSPICIOUS OCC,2011-12-12T00:00:00.000,Monday,SUSPICIOUS OCCURRENCE,110994272,"{u'type': u'Point', u'coordinates': [-122.449805772, 37.7716166793]}",PARK,11099427264070,NONE,18:20,-122.449805772238,37.771616679253
WALLER ST / COLE ST,NON-CRIMINAL,2011-11-03T00:00:00.000,Thursday,"CIVIL SIDEWALKS, CITATION",110888960,"{u'type': u'Point', u'coordinates': [-122.450522762, 37.7685926184]}",PARK,11088896064002,NONE,16:39,-122.450522761749,37.7685926184268
1200 Block of HAYES ST,BURGLARY,2011-10-25T00:00:00.000,Tuesday,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",110861035,"{u'type': u'Point', u'coordinates': [-122.436968843, 37.7750426649]}",PARK,11086103505083,NONE,04:30,-122.436968843346,37.7750426649202
0 Block of SHRADER ST,MISSING PERSON,2011-08-21T00:00:00.000,Sunday,MISSING ADULT,110672296,"{u'type': u'Point', u'coordinates': [-122.452839772, 37.7745145381]}",PARK,11067229674000,NONE,12:00,-122.452839772389,37.7745145380854
1000 Block of DIVISADERO ST,ASSAULT,2011-12-03T00:00:00.000,Saturday,AGGRAVATED ASSAULT WITH BODILY FORCE,110970335,"{u'type': u'Point', u'coordinates': [-122.438767711, 37.7791859916]}",PARK,11097033504014,NONE,18:13,-122.438767711462,37.7791859915924
400 Block of BRODERICK ST,VEHICLE THEFT,2011-11-03T00:00:00.000,Thursday,STOLEN AUTOMOBILE,110890852,"{u'type': u'Point', u'coordinates': [-122.43930501, 37.7743303646]}",PARK,11089085207021,NONE,21:00,-122.439305010386,37.7743303645499
1100 Block of SCOTT ST,OTHER OFFENSES,2011-08-18T00:00:00.000,Thursday,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,110662786,"{u'type': u'Point', u'coordinates': [-122.437236102, 37.7803348745]}",PARK,11066278615155,NONE,16:13,-122.437236101904,37.7803348745141
0 Block of CARMELITA ST,VEHICLE THEFT,2011-09-12T00:00:00.000,Monday,STOLEN AUTOMOBILE,110736676,"{u'type': u'Point', u'coordinates': [-122.434252769, 37.7702394243]}",PARK,11073667607021,NONE,18:45,-122.434252768656,37.7702394242913
100 Block of SCOTT ST,FORGERY/COUNTERFEITING,2008-04-09T00:00:00.000,Wednesday,FORGERY & COUNTERFEITING (GENERAL),110789108,"{u'type': u'Point', u'coordinates': [-122.435348658, 37.771013986]}",PARK,11078910809262,NONE,12:00,-122.435348657944,37.7710139860116
1200 Block of PAGE ST,RUNAWAY,2011-10-22T00:00:00.000,Saturday,RUNAWAY,110853010,"{u'type': u'Point', u'coordinates': [-122.441393701, 37.7717273142]}",PARK,11085301029100,LOCATED,11:00,-122.441393701114,37.7717273141771
1400 Block of GOLDEN GATE AV,LARCENY/THEFT,2011-09-19T00:00:00.000,Monday,GRAND THEFT BICYCLE,110766968,"{u'type': u'Point', u'coordinates': [-122.43444523, 37.7793019548]}",PARK,11076696806314,NONE,18:30,-122.434445230029,37.7793019548371
800 Block of ASHBURY ST,SUSPICIOUS OCC,2011-09-25T00:00:00.000,Sunday,SUSPICIOUS ACT TOWARDS FEMALE,110788019,"{u'type': u'Point', u'coordinates': [-122.446097641, 37.7662269563]}",PARK,11078801964060,NONE,19:26,-122.44609764054,37.766226956283
500 Block of DIVISADERO ST,ASSAULT,2011-12-11T00:00:00.000,Sunday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,110989693,"{u'type': u'Point', u'coordinates': [-122.437591749, 37.7745506357]}",PARK,11098969304013,"ARREST, BOOKED",00:29,-122.437591748763,37.7745506356497
MCALLISTER ST / PIERCE ST,"SEX OFFENSES, FORCIBLE",2011-10-03T00:00:00.000,Monday,SEXUAL BATTERY,110798278,"{u'type': u'Point', u'coordinates': [-122.435052764, 37.7782118612]}",PARK,11079827804144,NONE,17:53,-122.435052764455,37.7782118612449
HAIGHT ST / SHRADER ST,DRUG/NARCOTIC,2011-09-14T00:00:00.000,Wednesday,SALE OF MARIJUANA,110741001,"{u'type': u'Point', u'coordinates': [-122.451864553, 37.7693505382]}",PARK,11074100116040,"ARREST, BOOKED",17:35,-122.451864552636,37.7693505381781
0 Block of BEAVER ST,VEHICLE THEFT,2011-12-07T00:00:00.000,Wednesday,STOLEN AUTOMOBILE,110982976,"{u'type': u'Point', u'coordinates': [-122.434303188, 37.7649375062]}",PARK,11098297607021,NONE,12:00,-122.434303187888,37.7649375061603
1100 Block of SCOTT ST,ASSAULT,2011-10-21T00:00:00.000,Friday,THREATS AGAINST LIFE,110851779,"{u'type': u'Point', u'coordinates': [-122.437236102, 37.7803348745]}",PARK,11085177919057,NONE,22:28,-122.437236101904,37.7803348745141
100 Block of BELVEDERE ST,MISSING PERSON,2011-09-25T00:00:00.000,Sunday,FOUND PERSON,110774604,"{u'type': u'Point', u'coordinates': [-122.449328648, 37.7677738875]}",PARK,11077460475000,LOCATED,12:00,-122.449328648219,37.7677738874748
1600 Block of EDDY ST,SUSPICIOUS OCC,2011-08-17T00:00:00.000,Wednesday,INVESTIGATIVE DETENTION,110658898,"{u'type': u'Point', u'coordinates': [-122.434821447, 37.7811662982]}",PARK,11065889864085,NONE,10:51,-122.434821446921,37.7811662982153
PIERCE ST / EDDY ST,LARCENY/THEFT,2011-08-19T00:00:00.000,Friday,PETTY THEFT FROM LOCKED AUTO,110673573,"{u'type': u'Point', u'coordinates': [-122.435617128, 37.7810099521]}",PARK,11067357306241,NONE,01:00,-122.435617128052,37.7810099521381
1400 Block of GOLDEN GATE AV,VANDALISM,2011-10-14T00:00:00.000,Friday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",110830319,"{u'type': u'Point', u'coordinates': [-122.43444523, 37.7793019548]}",PARK,11083031928100,NONE,22:08,-122.434445230029,37.7793019548371
OFARRELL ST / SCOTT ST,ROBBERY,2011-11-07T00:00:00.000,Monday,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,110912393,"{u'type': u'Point', u'coordinates': [-122.43763641, 37.7826606461]}",PARK,11091239303414,NONE,14:15,-122.437636410273,37.782660646138
1000 Block of DIVISADERO ST,BURGLARY,2011-11-02T00:00:00.000,Wednesday,"BURGLARY OF FLAT, ATTEMPTED FORCIBLE ENTRY",110885938,"{u'type': u'Point', u'coordinates': [-122.4385279, 37.779216641]}",PARK,11088593805022,NONE,07:30,-122.43852789956,37.7792166409805
700 Block of STANYAN ST,NON-CRIMINAL,2011-09-30T00:00:00.000,Friday,AIDED CASE,110790484,"{u'type': u'Point', u'coordinates': [-122.453326878, 37.7677678622]}",PARK,11079048451040,NONE,21:30,-122.453326877728,37.7677678622499
DUBOCE AV / CASTRO ST,OTHER OFFENSES,2011-08-19T00:00:00.000,Friday,TRAFFIC VIOLATION,110664431,"{u'type': u'Point', u'coordinates': [-122.435797049, 37.7690578712]}",PARK,11066443165015,"ARREST, CITED",07:10,-122.435797048864,37.7690578711759
100 Block of MASONIC AV,OTHER OFFENSES,2011-08-21T00:00:00.000,Sunday,VIOLATION OF RESTRAINING ORDER,110670682,"{u'type': u'Point', u'coordinates': [-122.447312966, 37.7806192958]}",PARK,11067068215150,NONE,10:10,-122.44731296591,37.780619295768
2000 Block of GEARY BL,LARCENY/THEFT,2011-10-26T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,110865576,"{u'type': u'Point', u'coordinates': [-122.43624845, 37.7840484236]}",PARK,11086557606244,NONE,19:16,-122.436248450213,37.784048423587
CASTRO ST / MARKET ST,LARCENY/THEFT,2011-10-01T00:00:00.000,Saturday,GRAND THEFT FROM PERSON,110792753,"{u'type': u'Point', u'coordinates': [-122.435187699, 37.7626702771]}",PARK,11079275306153,NONE,16:55,-122.435187699349,37.7626702770872
STANYAN ST / PARNASSUS AV,VEHICLE THEFT,2011-08-12T00:00:00.000,Friday,STOLEN AUTOMOBILE,110661443,"{u'type': u'Point', u'coordinates': [-122.452571267, 37.7645097136]}",PARK,11066144307021,NONE,09:00,-122.452571266797,37.7645097135747
CASTRO ST / MARKET ST,NON-CRIMINAL,2011-08-14T00:00:00.000,Sunday,FOUND PROPERTY,110653111,"{u'type': u'Point', u'coordinates': [-122.435187699, 37.7626702771]}",PARK,11065311172000,NOT PROSECUTED,21:00,-122.435187699349,37.7626702770872
800 Block of CENTRAL AV,BURGLARY,2011-09-25T00:00:00.000,Sunday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",110773424,"{u'type': u'Point', u'coordinates': [-122.444994682, 37.7774397592]}",PARK,11077342405011,NONE,02:00,-122.444994681535,37.7774397591652
300 Block of BAKER ST,MISSING PERSON,2011-12-06T00:00:00.000,Tuesday,MISSING JUVENILE,111003648,"{u'type': u'Point', u'coordinates': [-122.44094959, 37.7741190408]}",PARK,11100364874010,LOCATED,08:30,-122.440949589926,37.7741190407726
1000 Block of HAIGHT ST,VEHICLE THEFT,2011-12-14T00:00:00.000,Wednesday,STOLEN TRUCK,111002349,"{u'type': u'Point', u'coordinates': [-122.439560143, 37.7710042009]}",PARK,11100234907025,NONE,13:00,-122.439560143337,37.7710042009346
500 Block of CENTRAL AV,OTHER OFFENSES,2011-10-01T00:00:00.000,Saturday,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",110807045,"{u'type': u'Point', u'coordinates': [-122.444432208, 37.7746354224]}",PARK,11080704509024,NONE,17:22,-122.444432207954,37.7746354223627
HAIGHT ST / CLAYTON ST,NON-CRIMINAL,2011-10-09T00:00:00.000,Sunday,"CIVIL SIDEWALKS, CITATION",110815430,"{u'type': u'Point', u'coordinates': [-122.448578485, 37.7697977169]}",PARK,11081543064002,"ARREST, CITED",19:00,-122.448578484966,37.7697977168831
400 Block of CARL ST,BURGLARY,2011-08-15T00:00:00.000,Monday,"BURGLARY, UNLAWFUL ENTRY",110653989,"{u'type': u'Point', u'coordinates': [-122.457258778, 37.7649243232]}",PARK,11065398905073,NONE,07:30,-122.457258778458,37.7649243232243
1600 Block of HAIGHT ST,LARCENY/THEFT,2011-10-02T00:00:00.000,Sunday,GRAND THEFT FROM A BUILDING,110795995,"{u'type': u'Point', u'coordinates': [-122.449944521, 37.7695680603]}",PARK,11079599506304,NONE,09:00,-122.449944521424,37.7695680602698
0 Block of SHRADER ST,MISSING PERSON,2011-10-28T00:00:00.000,Friday,FOUND PERSON,110871125,"{u'type': u'Point', u'coordinates': [-122.452839772, 37.7745145381]}",PARK,11087112575000,NONE,12:00,-122.452839772389,37.7745145380854
500 Block of LAGUNAHONDA BL,BURGLARY,2011-11-14T00:00:00.000,Monday,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",110921407,"{u'type': u'Point', u'coordinates': [-122.458386917, 37.7465306089]}",PARK,11092140705151,NONE,21:00,-122.458386916931,37.7465306088575
1000 Block of 14TH ST,OTHER OFFENSES,2011-11-14T00:00:00.000,Monday,"SCHOOL PROPERTY, DISTURBANCE ON",110923425,"{u'type': u'Point', u'coordinates': [-122.43607665, 37.7672446281]}",PARK,11092342519081,NONE,08:05,-122.436076649741,37.7672446280514
300 Block of LAGUNAHONDA BL,DRUG/NARCOTIC,2011-12-08T00:00:00.000,Thursday,POSSESSION OF MARIJUANA,110982669,"{u'type': u'Point', u'coordinates': [-122.45868019, 37.7481554692]}",PARK,11098266916010,NONE,10:21,-122.458680189782,37.7481554692332
2100 Block of GROVE ST,NON-CRIMINAL,2011-10-31T00:00:00.000,Monday,"AIDED CASE, MENTAL DISTURBED",110880223,"{u'type': u'Point', u'coordinates': [-122.451993023, 37.7740884746]}",PARK,11088022364020,PSYCHOPATHIC CASE,20:25,-122.451993022879,37.774088474589
800 Block of HAIGHT ST,WARRANTS,2011-09-30T00:00:00.000,Friday,WARRANT ARREST,110787566,"{u'type': u'Point', u'coordinates': [-122.436214427, 37.7713171841]}",PARK,11078756663010,"ARREST, BOOKED",02:00,-122.436214426984,37.7713171841003
0 Block of CLAIRVIEW CT,VANDALISM,2011-10-27T00:00:00.000,Thursday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",110873369,"{u'type': u'Point', u'coordinates': [-122.450740093, 37.7543589726]}",PARK,11087336928100,NONE,18:00,-122.450740092944,37.7543589726409
HAIGHT ST / COLE ST,DRUG/NARCOTIC,2011-11-13T00:00:00.000,Sunday,POSSESSION OF MARIJUANA FOR SALES,110916345,"{u'type': u'Point', u'coordinates': [-122.450709919, 37.7695262271]}",PARK,11091634516030,"ARREST, BOOKED",18:03,-122.450709919144,37.7695262270693
1300 Block of MCALLISTER ST,DISORDERLY CONDUCT,2011-11-26T00:00:00.000,Saturday,DISTURBING RELIGIOUS MEETINGS,110950688,"{u'type': u'Point', u'coordinates': [-122.434234669, 37.7782613828]}",PARK,11095068819025,NONE,12:00,-122.434234668574,37.7782613827626
400 Block of PANORAMA DR,FRAUD,2011-08-10T00:00:00.000,Wednesday,"CREDIT CARD, THEFT BY USE OF",110822758,"{u'type': u'Point', u'coordinates': [-122.452135653, 37.7518297623]}",PARK,11082275809320,NONE,09:00,-122.45213565267,37.7518297623409
1200 Block of FELL ST,FORGERY/COUNTERFEITING,2011-09-13T00:00:00.000,Tuesday,"CHECKS OR LEGAL INSTRUMENTS, UTTERING FORGED",110738042,"{u'type': u'Point', u'coordinates': [-122.438448614, 37.7738981093]}",PARK,11073804209016,NONE,13:45,-122.438448613716,37.773898109311
1800 Block of TURK ST,FRAUD,2011-10-27T00:00:00.000,Thursday,"CREDIT CARD, THEFT BY USE OF",110868069,"{u'type': u'Point', u'coordinates': [-122.439572887, 37.7794928494]}",PARK,11086806909320,PROSECUTED BY OUTSIDE AGENCY,14:00,-122.439572887489,37.779492849361
DIVISADERO ST / MCALLISTER ST,OTHER OFFENSES,2011-09-21T00:00:00.000,Wednesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110762875,"{u'type': u'Point', u'coordinates': [-122.438367749, 37.7777948084]}",PARK,11076287565016,"ARREST, CITED",22:26,-122.438367748732,37.7777948084037
HAIGHT ST / COLE ST,OTHER OFFENSES,2011-10-30T00:00:00.000,Sunday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110876040,"{u'type': u'Point', u'coordinates': [-122.450709919, 37.7695262271]}",PARK,11087604065016,"ARREST, CITED",13:45,-122.450709919144,37.7695262270693
400 Block of WARREN DR,NON-CRIMINAL,2011-11-02T00:00:00.000,Wednesday,"AIDED CASE, MENTAL DISTURBED",110888471,"{u'type': u'Point', u'coordinates': [-122.462145213, 37.7579474133]}",PARK,11088847164020,NONE,21:00,-122.462145213369,37.7579474132621
1400 Block of HAIGHT ST,LARCENY/THEFT,2011-09-12T00:00:00.000,Monday,GRAND THEFT FROM A BUILDING,110770088,"{u'type': u'Point', u'coordinates': [-122.446143672, 37.7700527182]}",PARK,11077008806304,NONE,11:00,-122.446143672039,37.7700527182372
2400 Block of FULTON ST,VEHICLE THEFT,2011-10-09T00:00:00.000,Sunday,STOLEN MOTORCYCLE,110814539,"{u'type': u'Point', u'coordinates': [-122.457337525, 37.7744861397]}",PARK,11081453907023,NONE,01:30,-122.457337524606,37.7744861396627
FULTON ST / LYON ST,OTHER OFFENSES,2011-10-11T00:00:00.000,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110819181,"{u'type': u'Point', u'coordinates': [-122.443133758, 37.7762247659]}",PARK,11081918165016,"ARREST, CITED",10:20,-122.443133758028,37.7762247658783
100 Block of PARNASSUS AV,FORGERY/COUNTERFEITING,2011-09-07T00:00:00.000,Wednesday,"MONEY, CHANGING FACE AMOUNT",110720356,"{u'type': u'Point', u'coordinates': [-122.451880232, 37.7645416343]}",PARK,11072035610149,NONE,19:17,-122.451880232062,37.764541634292
500 Block of PIERCE ST,BURGLARY,2011-12-02T00:00:00.000,Friday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",110969190,"{u'type': u'Point', u'coordinates': [-122.434458952, 37.774946715]}",PARK,11096919005013,NONE,16:00,-122.434458952027,37.7749467149799
1200 Block of PAGE ST,MISSING PERSON,2011-11-16T00:00:00.000,Wednesday,FOUND PERSON,110925788,"{u'type': u'Point', u'coordinates': [-122.441393701, 37.7717273142]}",PARK,11092578875000,LOCATED,21:00,-122.441393701114,37.7717273141771
COLE ST / HAIGHT ST,NON-CRIMINAL,2011-11-02T00:00:00.000,Wednesday,"CIVIL SIDEWALKS, CITATION",110886271,"{u'type': u'Point', u'coordinates': [-122.450709919, 37.7695262271]}",PARK,11088627164002,"ARREST, CITED",16:48,-122.450709919144,37.7695262270693
HAIGHT ST / MASONIC AV,NON-CRIMINAL,2011-12-09T00:00:00.000,Friday,"CIVIL SIDEWALKS, CITATION",110986564,"{u'type': u'Point', u'coordinates': [-122.445346787, 37.7702081959]}",PARK,11098656464002,"ARREST, CITED",18:29,-122.4453467866,37.7702081959172
200 Block of WOODSIDE AV,ASSAULT,2011-12-07T00:00:00.000,Wednesday,BATTERY,110979462,"{u'type': u'Point', u'coordinates': [-122.454239908, 37.7459562954]}",PARK,11097946204134,NONE,04:20,-122.454239907613,37.7459562953856
2100 Block of 15TH ST,SECONDARY CODES,2011-11-26T00:00:00.000,Saturday,DOMESTIC VIOLENCE,110949841,"{u'type': u'Point', u'coordinates': [-122.432176147, 37.765982279]}",PARK,11094984115200,"ARREST, BOOKED",03:00,-122.432176146546,37.7659822789999
1700 Block of FULTON ST,DRUG/NARCOTIC,2011-09-28T00:00:00.000,Wednesday,FORGE OR ALTER PRESCRIPTION,110782356,"{u'type': u'Point', u'coordinates': [-122.445652525, 37.7759612671]}",PARK,11078235616720,"ARREST, BOOKED",10:50,-122.445652525154,37.7759612670837
2100 Block of TURK ST,LARCENY/THEFT,2011-10-01T00:00:00.000,Saturday,PETTY THEFT FROM LOCKED AUTO,110794420,"{u'type': u'Point', u'coordinates': [-122.444528196, 37.7788811091]}",PARK,11079442006241,NONE,20:30,-122.444528196045,37.7788811091486
100 Block of MIDCREST WY,BURGLARY,2011-12-12T00:00:00.000,Monday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",110993741,"{u'type': u'Point', u'coordinates': [-122.448508536, 37.7492456507]}",PARK,11099374105043,NONE,12:40,-122.448508535869,37.7492456506609
400 Block of SCOTT ST,NON-CRIMINAL,2011-10-21T00:00:00.000,Friday,SHELTER,110858032,"{u'type': u'Point', u'coordinates': [-122.435779405, 37.7738288559]}",PARK,11085803229120,EXCEPTIONAL CLEARANCE,14:30,-122.43577940458,37.7738288559127
1200 Block of PAGE ST,MISSING PERSON,2011-11-29T00:00:00.000,Tuesday,FOUND PERSON,110959185,"{u'type': u'Point', u'coordinates': [-122.441393701, 37.7717273142]}",PARK,11095918575000,LOCATED,15:00,-122.441393701114,37.7717273141771
0 Block of BARCELONA AV,VANDALISM,2011-11-30T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",110960217,"{u'type': u'Point', u'coordinates': [-122.444634558, 37.780251205]}",PARK,11096021728100,NONE,04:40,-122.444634558403,37.7802512050455
800 Block of LYON ST,VEHICLE THEFT,2011-08-23T00:00:00.000,Tuesday,STOLEN AUTOMOBILE,110679684,"{u'type': u'Point', u'coordinates': [-122.443536532, 37.7785814348]}",PARK,11067968407021,NONE,20:30,-122.443536531813,37.7785814348457
EDDY ST / SCOTT ST,ROBBERY,2011-12-08T00:00:00.000,Thursday,"ROBBERY ON THE STREET, STRONGARM",110984041,"{u'type': u'Point', u'coordinates': [-122.437262578, 37.7808016285]}",PARK,11098404103014,NONE,21:00,-122.437262577518,37.7808016285055
OAK ST / BRODERICK ST,OTHER OFFENSES,2011-10-13T00:00:00.000,Thursday,POSSESSION OF BURGLARY TOOLS,110824431,"{u'type': u'Point', u'coordinates': [-122.439088399, 37.7729208953]}",PARK,11082443127130,"ARREST, BOOKED",00:57,-122.439088398996,37.7729208953381
